nid,glocation,country,state,latitude,longitude,pub_date,year,month,weekday
46400,Hollywood (Fla), , , , ,2017-08-17,2017,August,Thursday
46409,Skokie (Ill), , , , ,2017-08-17,2017,August,Thursday
46548,Steubenville (Ohio), , , , ,2017-08-21,2017,August,Monday
46574,Salzburg (Austria), , , , ,2017-08-22,2017,August,Tuesday
46579,Canton (Ohio), , , , ,2017-08-22,2017,August,Tuesday
46606,"Shoreditch (London, England)", , , , ,2017-08-23,2017,August,Wednesday
46632,Grand Staircase-Escalante National Monument (Utah), , , , ,2017-08-24,2017,August,Thursday
46710,Vancouver (Wash), , , , ,2017-08-26,2017,August,Saturday
46741,Rockport (Tex), , , , ,2017-08-27,2017,August,Sunday
46769,Galveston (Tex), , , , ,2017-08-28,2017,August,Monday
46813,Babylon (Iraq), , , , ,2017-08-29,2017,August,Tuesday
46863,Beaumont (Tex), , , , ,2017-08-31,2017,August,Thursday
46888,Crosby (Tex), , , , ,2017-08-31,2017,August,Thursday
46997,Jackson (Mich), , , , ,2017-09-04,2017,September,Monday
47000,Chaco Culture National Historical Park (New Mexico), , , , ,2017-09-04,2017,September,Monday
47076,Deweyville (Tex), , , , ,2017-09-06,2017,September,Wednesday
47138,Antigua and Barbuda, , , , ,2017-09-08,2017,September,Friday
47270,Tortola (Virgin Islands), , , , ,2017-09-11,2017,September,Monday
47273,Plano (Tex), , , , ,2017-09-11,2017,September,Monday
47299,St Thomas (Virgin Islands), , , , ,2017-09-11,2017,September,Monday
47306,Sulawesi (Indonesia), , , , ,2017-09-12,2017,September,Tuesday
47335,St Martin (Caribbean), , , , ,2017-09-12,2017,September,Tuesday
47342,Inner Mongolia, , , , ,2017-09-13,2017,September,Wednesday
47352,Grand Teton National Park (Wyo), , , , ,2017-09-13,2017,September,Wednesday
47364,St Augustine (Fla), , , , ,2017-09-14,2017,September,Thursday
47373,Rosemont (Ill), , , , ,2017-09-14,2017,September,Thursday
47444,Cumberland Island (Ga), , , , ,2017-09-16,2017,September,Saturday
47492,Port Arthur (Tex), , , , ,2017-09-17,2017,September,Sunday
47497,Manatee County (Fla), , , , ,2017-09-17,2017,September,Sunday
47518,Teotitlan del Valle (Mexico), , , , ,2017-09-18,2017,September,Monday
47537,Dothan (Ala), , , , ,2017-09-19,2017,September,Tuesday
47563,Dominica, , , , ,2017-09-20,2017,September,Wednesday
47566,Vieques Island (Puerto Rico), , , , ,2017-09-20,2017,September,Wednesday
47625,Dortmund (Germany), , , , ,2017-09-22,2017,September,Friday
47711,Antioch (Tenn), , , , ,2017-09-24,2017,September,Sunday
47728,Costa Rica, , , , ,2017-09-25,2017,September,Monday
47752,Manchester (England), , , , ,2017-09-26,2017,September,Tuesday
47861,Oxford (England), , , , ,2017-09-28,2017,September,Thursday
47867,"Boyle Heights (Los Angeles, Calif)", , , , ,2017-09-29,2017,September,Friday
47893,Solomon Islands, , , , ,2017-09-29,2017,September,Friday
47913,Acoma Pueblo (NM), , , , ,2017-09-30,2017,September,Saturday
48080,Antikythera (Greece), , , , ,2017-10-05,2017,October,Thursday
48121,LORD HOWE ISLAND (AUSTRALIA), , , , ,2017-10-06,2017,October,Friday
48208,Rajasthan (India), , , , ,2017-10-09,2017,October,Monday
48222,Lubbock (Tex), , , , ,2017-10-10,2017,October,Tuesday
48235,Weirton (W Va), , , , ,2017-10-10,2017,October,Tuesday
48243,Sonoma Valley (Calif), , , , ,2017-10-10,2017,October,Tuesday
48283,Seychelles Islands, , , , ,2017-10-11,2017,October,Wednesday
48288,El Yunque (Puerto Rico), , , , ,2017-10-11,2017,October,Wednesday
48314,Easter Island, , , , ,2017-10-12,2017,October,Thursday
48344,Mendocino County (Calif), , , , ,2017-10-13,2017,October,Friday
48365,Bodega Bay (Calif), , , , ,2017-10-14,2017,October,Saturday
48404,Lebanon (Conn), , , , ,2017-10-15,2017,October,Sunday
48419,Charco Abajo (Puerto Rico), , , , ,2017-10-16,2017,October,Monday
48430,Kirkuk (Iraq), , , , ,2017-10-16,2017,October,Monday
48459,Norwich (Conn), , , , ,2017-10-17,2017,October,Tuesday
48471,Nile River, , , , ,2017-10-17,2017,October,Tuesday
48503,Moran (Tex), , , , ,2017-10-19,2017,October,Thursday
48508,Romania, , , , ,2017-10-19,2017,October,Thursday
48536,Williamsport (Pa), , , , ,2017-10-19,2017,October,Thursday
48566,Mendocino (Calif), , , , ,2017-10-20,2017,October,Friday
48615,Narragansett Bay (RI), , , , ,2017-10-22,2017,October,Sunday
48621,Bethlehem (Pa), , , , ,2017-10-23,2017,October,Monday
48667,Umbria (Italy), , , , ,2017-10-24,2017,October,Tuesday
48771,Eugene (Ore), , , , ,2017-10-27,2017,October,Friday
48920,New Britain (Conn), , , , ,2017-11-02,2017,November,Thursday
48930,Giza (Egypt), , , , ,2017-11-02,2017,November,Thursday
49037,Sutherland Springs (Tex), , , , ,2017-11-05,2017,November,Sunday
49042,Jonestown (Guyana), , , , ,2017-11-05,2017,November,Sunday
49091,Channel Islands National Park (Calif), , , , ,2017-11-07,2017,November,Tuesday
49155,Conyers (Ga), , , , ,2017-11-09,2017,November,Thursday
49195,Flanders (Belgium), , , , ,2017-11-10,2017,November,Friday
49239,Gulf of California (Mexico), , , , ,2017-11-11,2017,November,Saturday
49292,Georgia (Georgian Republic), , , , ,2017-11-13,2017,November,Monday
49307,State College (Pa), , , , ,2017-11-14,2017,November,Tuesday
49314,Hangzhou (China), , , , ,2017-11-14,2017,November,Tuesday
49321,Gadsden (Ala), , , , ,2017-11-14,2017,November,Tuesday
49324,Rancho Tehama Reserve (Calif), , , , ,2017-11-14,2017,November,Tuesday
49364,ANGOLA, , , , ,2017-11-15,2017,November,Wednesday
49376,Kiribati, , , , ,2017-11-16,2017,November,Thursday
49419,Pyrenees Mountains, , , , ,2017-11-17,2017,November,Friday
49439,Palau, , , , ,2017-11-18,2017,November,Saturday
49504,Daingerfield (Tex), , , , ,2017-11-21,2017,November,Tuesday
49596,Menlo Park (Calif), , , , ,2017-11-23,2017,November,Thursday
49600,Vallejo (Calif), , , , ,2017-11-24,2017,November,Friday
49750,Monaco, , , , ,2017-11-30,2017,November,Thursday
49752,Vilnius (Lithuania), , , , ,2017-11-30,2017,November,Thursday
49764,Adelaide (Australia), , , , ,2017-11-30,2017,November,Thursday
49784,Cumming (Ga), , , , ,2017-12-01,2017,December,Friday
49807,Tarawa (Kiribati), , , , ,2017-12-01,2017,December,Friday
49812,Tel Aviv (Israel), , , , ,2017-12-02,2017,December,Saturday
49831,Tuscaloosa (Ala), , , , ,2017-12-03,2017,December,Sunday
49854,Big Sur (Calif), , , , ,2017-12-04,2017,December,Monday
49881,Red Sea, , , , ,2017-12-05,2017,December,Tuesday
50021,Puerto Vallarta (Mexico), , , , ,2017-12-09,2017,December,Saturday
50022,Ventura County (Calif), , , , ,2017-12-09,2017,December,Saturday
50026,Senegal, , , , ,2017-12-09,2017,December,Saturday
50075,Tonga, , , , ,2017-12-11,2017,December,Monday
50081,Gothenburg (Sweden), , , , ,2017-12-12,2017,December,Tuesday
50082,Borneo (Indonesia), , , , ,2017-12-12,2017,December,Tuesday
50232,Montecito (Calif), , , , ,2017-12-16,2017,December,Saturday
50266,Olympia (Wash), , , , ,2017-12-18,2017,December,Monday
50345,Bixby (Okla), , , , ,2017-12-20,2017,December,Wednesday
50362,Columbia (Md), , , , ,2017-12-21,2017,December,Thursday
50389,Conshohocken (Pa), , , , ,2017-12-22,2017,December,Friday
50429,Schertz (Tex), , , , ,2017-12-24,2017,December,Sunday
50437,Massena (NY), , , , ,2017-12-24,2017,December,Sunday
50471,Kearny (NJ), , , , ,2017-12-26,2017,December,Tuesday
50511,Sharjah (United Arab Emirates), , , , ,2017-12-28,2017,December,Thursday
50546,Troy (NY), , , , ,2017-12-30,2017,December,Saturday
50564,Acadia National Park (Me), , , , ,2017-12-31,2017,December,Sunday
